MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice,logSalePrice,TotalSF,HasAlley,Neighborhood_ord,Conditions_vals,Age,Roof_ord,Bsmt_ord_sum,TotalBath
20,RL,73.0,11883,4,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,196.0,4,3,PConc,4,3,5,6,690.0,814.0,1504.0,5,1,1504,1.0,2,0,3,1,4,6,Typ,1,Attchd,3,2.0,478.0,3,3,115,1,0,0,0,6,2009,WD ,Normal,203000,12.220966184120165,3008.0,0,3.0,1,13,2,60,3.0
20,RL,65.1647564469914,12782,4,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,Hip,CompShg,HdBoard,HdBoard,BrkFace,164.0,4,3,PConc,5,3,5,6,1360.0,462.0,1822.0,5,1,1828,1.0,2,0,3,1,4,7,Typ,1,Attchd,3,2.0,523.0,3,3,194,1,0,0,0,6,2009,WD ,Normal,279500,12.540761149388421,3650.0,0,3.0,1,6,2,75,3.0
20,RL,70.0,8750,4,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,209.0,4,3,PConc,4,3,4,6,1111.0,306.0,1417.0,5,1,1417,1.0,2,0,3,1,4,7,Typ,1,Attchd,1,2.0,511.0,3,3,60,0,0,117,0,8,2009,WD ,Normal,210000,12.25486757159303,2834.0,0,3.0,1,11,1,48,3.0
60,RL,65.1647564469914,9375,4,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,3,3,PConc,4,3,1,6,739.0,318.0,1057.0,5,1,2034,1.0,2,1,3,1,4,8,Typ,0,Attchd,2,2.0,645.0,3,3,576,1,0,0,1,2,2009,WD ,Normal,219500,12.299112067295642,3091.0,0,3.0,1,11,1,12,4.0
60,RL,70.0,8750,4,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,880.0,880.0,5,1,1716,0.0,2,1,2,1,4,7,Typ,1,Attchd,2,2.0,512.0,3,3,0,1,0,0,0,7,2009,WD ,Normal,191000,12.160033942617156,2596.0,0,3.0,1,13,1,12,3.0
20,RL,70.0,9100,4,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,1212.0,1212.0,5,1,1212,0.0,2,0,3,1,4,6,Typ,0,Attchd,2,2.0,573.0,3,3,356,0,0,0,0,6,2009,WD ,Normal,178000,12.08954444723597,2424.0,0,3.0,1,8,1,12,2.0
20,RL,75.0,9750,4,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,4,3,PConc,4,3,1,1,0.0,1630.0,1630.0,5,1,1630,0.0,2,0,3,1,4,6,Typ,1,Attchd,1,2.0,451.0,3,3,74,1,0,0,0,10,2009,WD ,Normal,213000,12.269052139516223,3260.0,0,3.0,1,8,1,12,2.0
120,RM,65.1647564469914,4435,4,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,4,6,685.0,163.0,848.0,5,1,848,1.0,1,0,1,1,4,4,Typ,0,Attchd,3,2.0,420.0,3,3,140,0,0,0,0,6,2009,WD ,Normal,144000,11.87757552297847,1696.0,0,3.0,1,5,1,48,2.0
120,RM,65.1647564469914,4435,4,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,4,6,685.0,163.0,848.0,5,1,848,1.0,1,0,1,1,4,4,Typ,0,Attchd,3,2.0,420.0,3,3,140,0,0,0,0,5,2009,WD ,Normal,140000,11.849404844423074,1696.0,0,3.0,1,6,1,48,2.0
20,RL,85.0,10200,4,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,4,3,4,6,1478.0,100.0,1578.0,5,1,1602,1.0,2,0,3,1,4,7,Typ,1,Attchd,2,3.0,810.0,3,3,0,1,0,195,0,1,2009,WD ,Normal,293200,12.588613659630019,3180.0,0,3.0,1,2,1,48,3.0
60,RL,65.0,9313,3,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,864.0,864.0,5,1,1728,0.0,2,1,3,1,4,7,Typ,0,Attchd,2,2.0,572.0,3,3,187,1,0,0,0,4,2009,WD ,Normal,190000,12.154784614286667,2592.0,0,3.0,1,5,1,12,3.0
20,RL,63.0,8487,4,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,4,6,20.0,1480.0,1500.0,5,1,1500,0.0,2,0,3,1,4,6,Typ,0,Attchd,2,2.0,570.0,3,3,192,1,0,0,0,8,2009,WD ,Normal,190000,12.154784614286667,3000.0,0,3.0,1,5,1,48,2.0
60,RL,64.0,8633,4,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,6,193.0,545.0,738.0,5,1,1476,1.0,2,1,3,1,4,7,Typ,0,Attchd,3,2.0,540.0,3,3,100,1,0,0,0,2,2009,WD ,Normal,173500,12.063938642041201,2214.0,0,3.0,1,4,1,12,4.0
60,RL,85.0,11069,4,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2007,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,608.0,608.0,5,1,1396,0.0,2,1,3,1,4,6,Typ,1,BuiltIn,3,2.0,440.0,3,3,100,1,0,0,0,7,2009,WD ,Normal,170000,12.04355959836804,2004.0,0,3.0,1,2,1,12,3.0
20,RL,67.0,8777,4,Lvl,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,2003,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,CBlock,0,0,0,0,0.0,0.0,0.0,5,1,1126,0.0,2,0,2,1,4,5,Typ,0,Detchd,3,2.0,520.0,3,3,0,1,0,0,1,5,2009,WD ,Normal,108000,11.58989576532275,1126.0,0,1.0,1,6,1,0,2.0
20,RL,75.0,9937,4,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1999,Hip,CompShg,MetalSd,MetalSd,NA,0.0,3,4,PConc,3,3,1,4,637.0,849.0,1486.0,5,1,1486,1.0,1,0,3,1,3,7,Typ,0,Detchd,3,2.0,480.0,3,3,0,0,0,0,1,3,2009,WD ,Normal,167000,12.025755079404917,2972.0,0,1.0,1,10,2,9,2.0
20,RL,67.0,8877,4,Lvl,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1958,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,CBlock,3,3,3,5,690.0,126.0,816.0,5,1,816,1.0,1,0,2,1,3,3,Typ,1,Detchd,1,1.0,288.0,2,2,0,0,0,0,0,5,2009,WD ,Normal,100000,11.51293546492023,1632.0,0,1.0,1,51,1,27,2.0
85,RL,64.0,7301,4,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,4,3,Slab,0,0,0,0,0.0,0.0,0.0,5,1,1922,0.0,3,0,4,1,4,7,Typ,1,BuiltIn,2,2.0,672.0,3,3,0,0,177,0,0,7,2009,ConLD,Normal,198500,12.198549416880068,1922.0,0,1.0,1,6,1,0,3.0
60,RL,75.0,7950,3,Bnk,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,3,3,CBlock,3,3,1,4,535.0,155.0,690.0,3,1,1426,0.0,1,1,3,1,3,6,Typ,0,Attchd,3,2.0,440.0,3,3,252,0,0,0,1,7,2009,WD ,Normal,159500,11.979805470779858,2116.0,0,1.0,1,32,2,9,2.0
20,RL,80.0,10682,4,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1971,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,CBlock,3,3,1,6,399.0,615.0,1014.0,3,1,1149,1.0,1,0,3,1,3,7,Min1,0,2Types,3,1.0,544.0,3,3,0,1,0,0,1,7,2009,WD ,Normal,127000,11.751950239425476,2163.0,0,1.0,1,38,1,9,2.0
80,RL,72.0,7200,4,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,3,3,CBlock,3,3,4,5,631.0,410.0,1041.0,5,1,1125,1.0,1,0,3,1,3,6,Typ,1,Detchd,1,1.0,352.0,3,3,296,0,0,0,1,10,2009,WD ,Abnorml,125000,11.736077016252437,2166.0,0,1.0,1,33,2,36,2.0
20,RL,72.30699774266365,13286,3,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,5,3,PConc,5,3,1,6,1234.0,464.0,1698.0,5,1,1698,1.0,2,0,3,1,5,8,Typ,1,Attchd,3,3.0,768.0,3,3,327,1,0,0,0,2,2009,WD ,Normal,320000,12.676079399771027,3396.0,0,1.0,1,1,2,15,3.0
180,RM,35.0,3675,4,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,3,3,Wood,4,3,5,6,547.0,0.0,547.0,4,1,1072,1.0,1,0,2,1,3,5,Typ,0,Basment,3,2.0,525.0,3,3,0,1,0,0,0,4,2009,WD ,Normal,145500,11.8879382384223,1619.0,0,1.0,1,3,1,60,2.0
20,RL,50.0,9405,4,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,2008,Hip,CompShg,VinylSd,VinylSd,NA,0.0,3,5,CBlock,3,3,1,1,0.0,698.0,698.0,5,1,698,0.0,1,0,2,1,3,4,Typ,0,NA,0,0.0,0.0,0,0,0,1,0,0,0,6,2009,WD ,Normal,118000,11.678448377988165,1396.0,0,1.0,1,1,2,9,2.0
20,RL,64.0,6410,4,HLS,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1959,Gable,CompShg,AsbShng,AsbShng,NA,0.0,3,3,CBlock,3,3,1,2,332.0,301.0,876.0,3,1,876,0.0,1,0,3,1,3,5,Typ,0,Detchd,1,1.0,320.0,3,3,0,0,0,0,1,3,2009,WD ,Normal,85000,11.350418300109132,1752.0,0,1.0,1,50,1,9,1.0
20,RL,70.0,11767,4,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,CBlock,2,3,3,3,1078.0,0.0,1078.0,3,1,1368,1.0,1,0,3,1,3,6,Min1,0,Attchd,2,1.0,195.0,3,3,0,1,211,0,0,6,2009,WD ,Normal,120000,11.695255355062795,2446.0,0,1.0,1,59,1,18,2.0
50,RL,50.0,8405,4,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1950,Gable,CompShg,WdShing,Wd Shng,NA,0.0,3,3,Slab,0,0,0,0,0.0,0.0,0.0,3,0,1529,0.0,2,0,4,1,3,9,Mod,0,Detchd,1,1.0,240.0,3,3,92,0,185,0,0,4,2009,WD ,Normal,98000,11.49273296168228,1529.0,0,1.0,1,59,1,0,2.0
30,RL,56.0,4060,4,Lvl,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,PConc,2,3,1,1,0.0,864.0,864.0,5,1,864,0.0,1,0,2,1,3,4,Typ,0,NA,0,0.0,0.0,0,0,0,1,0,0,0,7,2009,WD ,Normal,99900,11.511934974596555,1728.0,0,1.0,1,59,1,6,1.0
20,RL,72.30699774266365,10206,4,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1952,Flat,Tar&Grv,BrkComm,Brk Cmn,NA,0.0,3,3,Slab,0,0,0,0,0.0,0.0,0.0,2,0,944,0.0,1,0,2,1,2,4,Min1,0,Detchd,1,2.0,528.0,3,2,0,0,0,0,0,7,2009,WD ,Normal,82000,11.314486721293981,944.0,0,1.0,1,57,1,0,1.0
90,RL,65.0,10926,4,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1959,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,3,3,CBlock,3,3,1,1,0.0,1678.0,1678.0,3,1,1678,0.0,2,0,6,2,3,10,Typ,0,NA,0,0.0,0.0,0,0,0,0,0,0,0,8,2009,WD ,Normal,119900,11.694421681264394,3356.0,0,1.0,1,50,2,9,2.0
20,RL,70.0,11767,4,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1956,Hip,CompShg,HdBoard,HdBoard,BrkFace,259.0,3,3,CBlock,3,3,1,3,546.0,604.0,1150.0,5,1,1560,0.0,1,0,2,1,3,7,Min1,1,Attchd,1,1.0,313.0,3,3,0,0,0,0,0,5,2009,WD ,Normal,103500,11.547336553476635,2710.0,0,1.0,1,53,2,9,1.0
20,RL,93.66129032258064,8926,3,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,Gable,CompShg,AsbShng,AsbShng,NA,0.0,3,3,CBlock,3,3,1,1,0.0,672.0,672.0,5,1,960,0.0,1,0,3,1,3,5,Typ,0,Basment,1,1.0,288.0,3,3,64,0,0,160,1,10,2009,COD,Abnorml,112000,11.626263078808801,1632.0,0,1.0,1,53,1,9,1.0
50,RL,67.0,12354,4,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,2000,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,BrkTil,3,2,3,1,0.0,684.0,684.0,4,1,1196,0.0,1,0,3,1,4,7,Typ,0,Detchd,1,2.0,528.0,3,3,0,1,0,0,1,8,2009,ConLI,Normal,110000,11.608244735642321,1880.0,1,1.0,1,9,1,18,1.0
50,RL,45.0,8212,4,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,CBlock,3,3,1,3,626.0,94.0,720.0,5,1,1298,0.0,1,0,3,1,3,6,Typ,1,Detchd,1,1.0,256.0,3,3,84,0,0,0,0,9,2009,WD ,Normal,122000,11.711784520403112,2018.0,1,1.0,1,59,1,9,1.0
50,RL,60.0,10998,4,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1960,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,CBlock,3,3,1,2,408.0,156.0,984.0,5,1,1604,0.0,2,0,3,1,3,6,Min2,0,Detchd,1,2.0,660.0,3,3,0,1,0,0,0,7,2009,WD ,Normal,117000,11.669937760751914,2588.0,1,1.0,1,49,1,9,2.0
50,RH,70.0,6300,4,Lvl,Corner,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,4,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,88.0,3,3,PConc,3,2,1,2,832.0,0.0,832.0,3,1,1268,0.0,1,1,3,1,3,7,Typ,1,Basment,1,1.0,250.0,3,3,0,0,55,0,0,7,2009,WD ,Abnorml,160000,11.982935344196433,2100.0,1,2.0,1,59,1,6,2.0
50,RH,65.1647564469914,4500,2,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,2000,Gable,CompShg,VinylSd,Stucco,NA,0.0,3,3,BrkTil,3,3,1,3,182.0,611.0,793.0,5,1,1520,0.0,1,0,3,1,3,6,Typ,0,Detchd,1,1.0,281.0,3,3,0,0,56,0,0,7,2009,WD ,Abnorml,159434,11.979391594635791,2313.0,1,2.0,1,9,1,9,1.0
30,RL,60.0,8400,4,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,CBlock,3,2,1,3,290.0,0.0,290.0,3,0,438,0.0,1,0,1,1,2,3,Typ,0,Detchd,1,1.0,246.0,3,3,0,0,0,0,0,1,2009,WD ,Normal,60000,11.002116507732017,728.0,0,2.0,1,59,1,6,1.0
50,RL,60.0,9900,4,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1950,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,BrkTil,3,3,1,1,0.0,778.0,778.0,3,1,1489,0.0,2,0,3,1,3,7,Typ,1,Detchd,1,1.0,240.0,3,3,335,0,0,0,1,7,2009,WD ,Normal,139500,11.845827048676645,2267.0,0,2.0,1,59,1,9,2.0
75,RL,102.0,15863,4,Lvl,Corner,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,7,3,1970,Gable,CompShg,Wd Sdng,Plywood,NA,0.0,3,3,BrkTil,3,3,1,6,523.0,301.0,824.0,5,1,3082,1.0,2,1,5,1,3,12,Typ,1,Basment,3,2.0,672.0,3,3,136,1,0,0,0,8,2009,WD ,Normal,197000,12.190964083849375,3906.0,0,2.0,1,39,1,9,4.0
70,RL,43.0,5707,4,Bnk,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,BrkTil,3,3,1,1,0.0,583.0,583.0,4,1,1242,0.0,1,1,3,1,3,6,Typ,1,Detchd,1,1.0,180.0,2,3,329,1,0,0,0,3,2009,WD ,Normal,105000,11.561725152903833,1825.0,0,2.0,1,59,1,9,2.0
50,RL,65.0,7804,4,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1950,Gable,CompShg,WdShing,Plywood,NA,0.0,3,3,BrkTil,3,3,1,4,622.0,500.0,1122.0,3,1,1981,1.0,2,0,4,1,4,7,Min2,1,Detchd,1,2.0,576.0,3,3,431,1,0,0,1,12,2009,WD ,Normal,135000,11.813037464800539,3103.0,0,2.0,1,59,1,9,3.0
30,RL,64.0,8574,4,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,2000,Gable,CompShg,Stucco,Stucco,NA,0.0,4,3,BrkTil,3,3,1,1,0.0,816.0,816.0,5,1,1232,0.0,1,0,3,1,4,6,Typ,1,Detchd,1,2.0,440.0,3,3,0,0,180,0,0,10,2009,WD ,Normal,147500,11.901590234400047,2048.0,0,2.0,1,9,1,9,1.0
50,RL,51.0,6171,4,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1990,Gable,CompShg,WdShing,Wd Shng,NA,0.0,3,3,BrkTil,3,3,1,4,264.0,712.0,976.0,5,1,1608,0.0,2,1,3,1,4,7,Typ,1,Detchd,1,1.0,216.0,2,3,147,1,0,0,1,10,2009,WD ,Normal,137450,11.831022768939789,2584.0,0,2.0,1,19,1,9,3.0
70,RL,60.0,7200,4,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,2007,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,4,4,PConc,4,4,1,5,350.0,0.0,560.0,5,1,1135,1.0,1,0,3,1,4,6,Typ,0,Detchd,2,2.0,576.0,3,3,256,0,0,0,1,4,2009,WD ,Normal,155000,11.951186847493476,1695.0,0,2.0,1,2,1,16,2.0
50,RL,72.30699774266365,7558,4,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1950,Gable,CompShg,BrkFace,Stone,NA,0.0,3,3,BrkTil,3,3,1,1,0.0,896.0,896.0,4,1,1913,0.0,1,1,3,1,3,9,Typ,1,Detchd,1,2.0,342.0,2,2,0,0,0,0,0,3,2009,WD ,Normal,177000,12.083910661257521,2809.0,0,2.0,1,59,1,9,2.0
50,RL,52.0,6292,4,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,7,7,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,BrkTil,3,3,1,1,0.0,861.0,861.0,4,1,1477,0.0,2,0,3,1,3,6,Typ,1,Detchd,1,1.0,216.0,3,3,0,1,0,0,0,8,2009,WD ,Normal,145000,11.884495917930655,2338.0,0,2.0,1,59,1,9,3.0
70,RL,53.0,7155,4,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1990,Gambrel,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,BrkTil,3,2,3,1,0.0,600.0,600.0,5,1,1228,0.0,1,0,3,1,3,6,Typ,1,Detchd,1,1.0,215.0,2,3,0,1,0,195,1,5,2009,WD ,Normal,137000,11.827743504053695,1828.0,0,2.0,1,19,0,18,1.0
70,RL,53.0,10918,4,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,2004,Gambrel,CompShg,MetalSd,MetalSd,NA,0.0,4,3,BrkTil,4,3,1,1,0.0,1276.0,1276.0,5,1,2080,0.0,1,1,3,1,4,9,Typ,1,Detchd,1,1.0,282.0,3,3,0,0,0,145,1,6,2009,WD ,Normal,234000,12.36308066783498,3356.0,0,2.0,1,5,0,12,2.0
50,RL,60.0,13680,4,HLS,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,CBlock,3,3,1,5,728.0,112.0,840.0,5,1,1567,1.0,1,1,2,1,3,6,Min2,1,Detchd,1,2.0,440.0,3,3,0,1,150,0,1,2,2009,WD ,Normal,205000,12.230770136157428,2407.0,0,2.0,1,59,1,9,3.0
70,RL,72.30699774266365,7500,3,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,CBlock,3,3,1,4,547.0,224.0,771.0,2,1,1494,0.0,1,0,3,1,4,7,Typ,1,Attchd,1,1.0,213.0,3,3,0,0,0,224,0,11,2009,WD ,Normal,177500,12.086731521684555,2265.0,0,2.0,1,59,1,9,1.0
50,RL,130.0,9600,3,HLS,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1950,Gable,CompShg,MetalSd,MetalSd,NA,0.0,4,4,BrkTil,3,2,1,3,428.0,300.0,728.0,5,1,1308,1.0,1,1,2,1,3,7,Min2,1,Detchd,1,1.0,256.0,3,3,0,1,0,0,0,6,2009,WD ,Normal,160000,11.982935344196433,2036.0,0,2.0,1,59,1,6,3.0
20,RL,80.0,14680,3,HLS,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,4,1960,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,CBlock,3,3,1,3,793.0,480.0,1273.0,5,1,1273,0.0,1,0,2,1,3,5,Typ,0,Attchd,1,1.0,307.0,3,3,483,0,0,115,1,6,2009,WD ,Normal,155000,11.951186847493476,2546.0,1,2.0,1,49,1,9,1.0
30,RL,80.0,13360,3,HLS,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,2006,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,4,BrkTil,4,3,1,5,713.0,163.0,876.0,5,1,964,1.0,1,0,2,1,3,5,Typ,0,Detchd,1,2.0,432.0,3,3,0,0,44,0,0,8,2009,WD ,Normal,163500,12.004574385508691,1840.0,1,2.0,1,3,1,12,2.0
50,RL,54.0,7681,3,Lvl,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,BrkTil,3,3,1,1,0.0,731.0,731.0,5,1,1343,0.0,1,1,3,1,3,7,Typ,1,Detchd,1,1.0,186.0,2,3,192,0,102,0,0,7,2009,WD ,Normal,154900,11.950541482162043,2074.0,0,2.0,1,59,1,9,2.0
90,RL,93.66129032258064,8145,3,HLS,Corner,Gtl,Crawfor,Norm,Norm,Duplex,2.5Unf,7,6,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,BrkTil,3,3,1,2,246.0,674.0,920.0,5,1,2480,0.0,2,1,5,2,3,13,Typ,1,Detchd,1,2.0,400.0,3,3,0,0,57,0,0,7,2009,WD ,Normal,205000,12.230770136157428,3400.0,0,2.0,1,59,1,9,3.0
20,RL,70.0,9100,4,Lvl,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,1Story,5,6,1954,Gable,CompShg,BrkFace,BrkFace,NA,0.0,3,4,BrkTil,3,3,3,3,154.0,264.0,1112.0,5,1,1112,1.0,1,0,2,1,3,6,Typ,1,Attchd,1,1.0,390.0,3,3,0,0,0,0,1,10,2009,WD ,Family,144800,11.883115664987255,2224.0,0,2.0,1,55,1,27,2.0
70,RL,75.0,12000,4,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1950,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,CBlock,3,3,1,3,275.0,429.0,704.0,5,1,1564,0.0,1,1,3,1,2,7,Typ,1,Attchd,1,1.0,234.0,3,3,0,0,0,0,0,7,2009,WD ,Normal,174500,12.069685751267224,2268.0,0,2.0,1,59,1,9,2.0
20,RL,90.0,13339,3,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,1960,Gable,CompShg,HdBoard,Plywood,Stone,132.0,3,3,CBlock,3,3,1,2,65.0,621.0,1561.0,3,1,1561,1.0,2,0,3,1,3,6,Typ,1,Attchd,3,2.0,463.0,3,3,0,1,0,120,0,5,2009,WD ,Normal,193000,12.170450649220749,3122.0,0,2.0,1,49,1,9,3.0
50,RL,78.0,15600,4,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,2005,Gable,CompShg,BrkComm,Brk Cmn,NA,0.0,3,3,BrkTil,3,3,1,4,312.0,248.0,1067.0,2,0,1523,1.0,2,0,3,1,2,7,Maj2,1,Attchd,1,1.0,295.0,3,3,0,0,81,0,0,10,2009,WD ,Normal,158000,11.970356641102999,2590.0,0,2.0,1,4,1,9,3.0
